-1.0,-0.5582524271844838,-0.014563106796184888,0.4757281553397681,0.7281553398058236,0.8543689320388514,0.8495145631067809,0.7572815533980857,0.553398058252413,0.5485436893203424,0.37864077669900253,0.06310679611645997,-0.10194174757286323,-0.05825242718449719,-0.18446601941752494,-0.33495145631069023,-0.4466019417476139,-0.5097087378641008,-0.5922330097087625,-0.6213592233010246,-0.631067961165058,-0.5533980582524131,-0.2524271844660825,-0.19417475728155842,-0.14563106796117553,0.13106796116496366,0.1796116504854004,0.43689320388347275,0.4854368932038555,0.6456310679611081,0.8349514563106228,0.8543689320388514,0.9660194174757213,0.9902912621359126,1.0,0.9902912621359126,0.9660194174757213
-0.6184191122253351,-0.9601091284471317,-1.0,-0.8230349505972566,-0.7864621737206899,-0.6985695325173278,-0.5536793983188318,-0.5379000147470874,-0.291476183453768,-0.09873175047928007,0.23787052057218716,0.1875092169296566,0.3416900162217964,0.39662291697389773,0.5987317504792804,0.7432532074915206,0.854962394927002,0.9186698127119894,0.9571597109570862,1.0,0.9204394632060169,0.8357911812417047,0.69355552278425,0.6819790591358206,0.6799144668927886,0.7496681905323699,0.7759180061937767,0.7673646954726443,0.7125792655950451,0.6410558914614366,0.584058398466303,0.4759622474561276,0.45229317209851083,0.34552425895885563,0.33807697979649043,0.27540185813301865,0.29295089219879067
-1.0,-0.9545293576032297,-0.919644064413524,-0.7738508392945677,-0.6096105183859274,-0.48413807313162793,-0.3080375251917147,-0.18679535635410693,-0.028079506017036904,0.13179532416022255,0.38883129760670654,0.4646157016013239,0.49629448389983843,0.5337681653993007,0.6024699148149819,0.683469728090452,0.7824981166577598,0.8944040590049513,0.8997482438236031,0.9892472425937968,1.0,0.5542434759093164,-0.2075926057086196,0.29907474776091525,0.744960047389398,0.7693630118022778,0.7669162765840998,0.6248124706230802,0.6458028832842913,0.6318951252020166,0.41484395624207204,0.4428526357133198,0.3529673103297297,0.14988828722095948,-0.060981655924640554,-0.18679535635410693,-0.2838921118544322
1.0,0.7799046943120753,0.5340667139815474,0.1498124302950421,-0.04836256717023202,-0.04805840008111106,-0.2132211294737908,-0.21676974551353534,-0.3764574673020379,-0.4710534320186557,-0.5343201865558143,-0.5597688330122682,-0.5579438304775424,-0.6506134036297271,-0.6816384467200649,-0.7585927202676669,-0.822265030923654,-0.8923248504511812,-0.9232485045118117,-0.9773902463753421,-0.9860083139004361,-1.0,-0.9579235526716007,-0.9220318361553278,-0.7899219304471256,-0.6361147723816285,-0.45990063875088694,-0.3156240494778464,-0.20855723410726934,-0.07715705160701603,0.2104227922538784,0.21684071783433057,0.3436581161918282,0.42726351008820873,0.4938355469938154,0.5467910372097742,0.5834330325458785
-0.7328226525806709,-0.6748214942485002,-0.5131622891011087,-0.37012094847958343,-0.10275759151458275,-0.1418280510849853,-0.08295602987989703,-0.09794670826516505,0.0008412704451969955,-0.015688214181536875,0.05256037912127387,0.05064955378846481,0.0922987820602248,0.12858755342490058,0.19430810790244624,0.2636304835825438,0.389883617209265,0.5987943199448733,0.48226779456091173,0.44946670217758,0.4580840171297882,0.7808723002194065,1.0,0.3300959217407111,0.3180298207121628,0.3707533809348671,0.424443345297129,0.46060190997983486,0.33569227257162426,0.25421163658807755,0.15004629101193423,-0.0015853086278836415,-0.19134041015104808,-0.40089707330889846,-0.6092108545024878,-0.924750683796455,-1.0
-1.0,-0.701205819257633,-0.5392251029949697,-0.4192121177639969,-0.35107312224524023,-0.2212208125140145,-0.15517016341980128,-0.09859070083433463,-0.031589586380233015,0.05347706332977431,0.1696413331950024,0.262853872644335,0.2639248195287165,0.3415350015562195,0.37891774123915223,0.5860589489325672,0.6056572769167439,0.6627387458542642,0.7007238931596613,0.857383342090555,0.9693776125247238,0.928869046623003,0.9706359751138718,1.0,0.9842169202914313,0.994631878742039,0.9970482026499241,0.997623836600279,0.9937818146525614,0.981131254580808,0.9599064260159771,0.9167941205016048,0.8957634010595681,0.842637742176231,0.6522635466414102,0.6227522665586793,0.4906000983932448
-0.5011784872509102,-0.723591172059137,-0.8362974073280462,-0.7913006213841883,-0.8350117848725075,-0.8984358260124286,-0.9657167345189621,-1.0,-0.8422969787872255,-0.7608742232697665,-0.8465823869723557,-0.7073066209556444,-0.5487465181058454,-0.46689522176987597,-0.3083351189200769,-0.21834154703235376,-0.15491750589243258,-0.14291836297407023,-0.06620955646025184,0.04006856653096391,0.2603385472466275,0.1557745875294645,0.2397685879580047,0.35676023141204416,0.6910220698521519,0.6683094064709696,0.6661667023784026,0.6524533961859875,0.6357403042639844,0.6331690593529034,0.6228840797085939,0.6173130490679251,0.6408827940861355,0.6618812941932761,0.7235911720591408,0.8508677951574897,1.0
0.6783865786185967,0.7499553810458679,0.6607174727824374,0.683026949848295,0.6412636087810102,0.10994110298054527,-0.04033553453507133,-0.2064965197215779,-0.3198286632161347,-0.7142602177404964,-0.832946635730859,-1.0,-0.9195074067463863,-0.8866678565054439,-0.6689273603426737,-0.5170444404783155,-0.26450116009280755,-0.011779403890773699,0.318043905050865,0.6275209709084415,0.7610208816705333,0.7429948242013207,0.7028377654827767,0.8145636266285916,0.9582366589327145,0.9559164733178649,0.9612707478136711,1.0,0.845261467071212,0.9905407817240757,0.9389612707478134,0.9139746564340527,0.911475995002677,0.8966625022309471,0.9014813492771725,0.9023737283598072,0.9532393360699627
-1.0,-0.45901975878881185,-0.25233256351039257,-0.05461123941493451,0.003756735950731338,0.052989992301770705,0.07432999743392354,0.07459635617141402,0.06633872209391845,0.07658865794200675,0.07764280215550423,0.08370043623299961,0.11653630998203734,0.14055940467025918,0.3059738260200153,0.28937131126507576,0.35439055683859366,0.42419810110341283,0.4677803438542467,0.44324352065691563,0.516320246343341,0.748832435206569,1.0,0.5741544778034384,0.11664716448550161,0.074877598152425,-0.0014472671285603589,-0.12904798562997177,-0.034636900179625285,-0.05269694636900191,-0.14698486014883239,-0.32486528098537326,-0.3693302540415704,-0.48221709006928404,-0.6160123171670514,-0.8264819091608929,-0.9296381832178598
-0.10115583995310695,-0.21643454209076962,-0.2945895943874902,-0.3903905920855797,-0.4880844074564803,-0.6060496895168429,-0.7307924800185617,-0.8209760833328242,-0.8786764930362626,-0.9024893605329195,-0.937903368604871,-0.9606782393132125,-0.9825982891370582,-0.9949931919622411,-1.0,-0.9885820353285257,-0.9764924256763771,-0.9676389236583891,-0.9620825879091692,-0.9413226521428527,-0.9032220641482015,-0.8295242921777781,-0.6748017120841142,-0.531619213931138,-0.3856280185862483,-0.1355929098713493,-0.039859076671327376,0.12556708206891076,0.20911361180141297,0.2973433388082576,0.34976828248166725,0.3424900932365351,0.39029289827020897,0.4317456053047741,0.6222851804587946,0.8521404104361416,1.0
-1.0,-0.9971474243234577,-0.9892482585605529,-0.9826227871716786,-0.978081867434651,-0.9752554676350155,-0.9750502249638149,-0.9743149207852525,-0.9725331764367136,-0.9703559383843654,-0.9693338893724155,-0.9687176854337789,-0.9687877653951338,-0.9687206004746163,-0.9681663262811159,-0.9671972239292728,-0.9670849651117204,-0.9670229163853256,-0.966819815376781,-0.9665611501204388,-0.9663182439318071,-0.9661504922552124,-0.966056270996474,-0.9659661545911595,-0.9659092339570132,-0.9658537291998451,-0.9658059689328036,-0.9658080171951715,-0.9657920820351982,-0.9657815753951516,-0.23335972734254773,0.21514012720286368,0.49825603220108805,1.0,0.7613235951139157,0.09592090601848846,-0.2229488672091816
