1.0,0.6719242902208098,0.31756046267087856,-0.3364879074658267,-0.36067297581492763,-0.5867507886435258,-0.7570977917981055,-0.8569926393270224,-0.8548895899053472,-0.9600420609884169,-1.0,-0.9926393270241719,-0.9842271293375413,-0.967402733964245,-0.9495268138801112,-0.8958990536277445,-0.8769716088327963,-0.743427970557287,-0.628811777076749,-0.41324921135645665,0.14300736067297182
1.0,0.8481245442150986,0.5489520910618599,0.4140714670725132,0.18081105932337715,-0.021547924791528006,-0.1884206855004914,-0.3433526744665335,-1.0,-0.7720282824439582,-0.6326452962998192,-0.6436792542566345,-0.383449063064777,-0.544018516757031,-0.5273914835600368,-0.421452804464314,-0.39648054789308484,-0.43714131709946413,-0.4463235993531818,-0.257078537683503,-0.4509591299660737
0.706054554971792,0.5288575250576761,0.6730966828871097,0.8316822085651694,1.0,0.790581803377213,0.8122952249859445,0.9620887536108258,0.9994959384269404,-0.32542990636086955,-0.890754347531068,-0.9857505670692699,-1.0,-0.8568271262674241,-0.8165991353405329,-0.6731354568542682,-0.5264729260774318,-0.3123436924448927,-0.07049107229406182,-0.06457804230239839,-0.04015044299257475
-0.9858267716535433,-0.4067287043665,0.4797423049391547,0.5428775948460987,0.8482462419470287,1.0,0.9358625626342156,0.9424481030780234,0.8667143879742303,0.9219756621331414,0.7972798854688614,0.6383679312813166,0.6094488188976372,0.5566213314244808,0.44481030780243347,0.2372226198997851,-0.19770937723693682,-0.4551181102362205,-0.46914817465998593,-0.6541159627773805,-1.0
-0.8478158443831192,-0.5025464988445403,-0.30196764712481217,-0.048103026631666324,0.24715622265598713,0.7619528392901207,0.7654304368311231,1.0,0.8431715689573935,-0.3843081824504724,-1.0,-0.6204819277108432,-0.3537950685423259,0.21406295573354872,0.3254582576114511,0.4606358394471741,0.5885216845033767,0.6178008121872964,0.6322721051804985,0.6116308810661639,0.5214377061317896
0.8542910532792489,0.9466295975570849,1.0,0.9830910168178297,0.9440772982088328,0.9380611640308099,0.9255731279340049,0.8786290506357959,0.7774941889613054,0.6258146848366073,0.37007884781915146,0.04937787703386354,-1.0,0.15608677817784056,0.093906385306048,0.219265302401896,0.28325053552709534,0.2637391185451894,0.23574130623034506,0.1837154186226697,0.12554578186955911
-1.0,-0.7994126882595802,-0.5553294179217304,-0.395650404140257,-0.2726056870384369,-0.18236320288422392,-0.12270744897365815,-0.09287084956678482,-0.06598534628132802,-0.03489271384543813,-0.015235215444554195,0.0004390300633831945,0.01032680118625362,0.1649095772518463,0.6702913298831192,0.9106530208757344,1.0,0.9825841716578476,0.8236611036808748,0.6619759260336104,0.22716462173634944
0.6310746804507212,0.2633821398447129,0.8383545645262451,0.666771200553669,0.4956636459977941,0.48183273136232896,0.5794926141401906,0.2643662002292535,-0.6031316910699224,-1.0,-0.23957004130890858,0.41025585569998047,0.5499059195016978,0.8634967666587363,1.0,0.9157384778424205,0.868763111793585,0.8738780630231198,0.8524882669723381,0.8901420939939875,0.9536085818716613
-1.0,-0.67780253851371,-0.183024900687918,-0.08322836934405564,0.10512547233795178,0.23360139521364198,0.35374479217130106,0.7597132060846818,0.5663210929173526,-0.5281271194651682,-0.7379517488615446,-0.666292025966476,-0.21383586861738213,0.4965604108129056,0.2111229532022092,1.0,0.7651390369150277,0.5310531925201043,0.3434744695281462,0.7060362367987596,0.5622517197945935
1.0,-0.7102327503098753,-1.0,-0.6490841481889553,-0.35518523619336195,-0.33314970389753507,-0.25464812009365156,-0.17532020382867441,-0.04255612174631607,-0.4419501446081813,-0.3257127117476937,-0.25933067070651494,-0.20286461919845822,-0.30257540283707507,-0.27695909654317574,-0.21305605288527774,-0.0797410824955247,0.04090345682412888,0.09874672910067472,0.032089243905797815,0.02878391406142411
-1.0,0.3974894114055554,1.0,0.24844090273174135,0.12299635862857561,-0.20319270106017695,-0.10540801403134903,-0.2016966751366851,-0.30176418690802653,-0.26787642932256006,-0.5124046369356743,-0.4129909439012662,-0.36251392107530167,-0.45089026729639226,-0.5151196469449744,-0.49878526019514513,-0.6867526062267613,-0.5448517769651857,-0.6367410136881053,-0.6851236002211814,-0.7445767785880968
0.44728430249593787,-0.02733011906981686,-1.0,-0.6213073706081351,-0.16359447004608296,-0.019352174955382107,0.16284861884339796,0.32034309155323504,0.4008284275858396,0.4059161982898698,0.42068671585732953,0.47450787139394257,0.5050211768466477,0.5026237979808743,0.46575743853386964,0.4646386617298419,0.4895847207053623,0.5871327348765352,0.6616495698036813,0.7237007538424656,1.0
