0.9987399117938258,0.998759913193924,0.9987799145940219,0.9988399187943158,0.9989199243947078,0.9989399257948057,0.9988399187943158,0.9986199033932379,0.9979798585901016,0.9970997969857891,0.9959197143800067,0.9946196233736364,0.9945596191733426,0.9940795855709903,0.9934995449681479,0.9931395197663839,0.9928595001650118,0.992959507165502,0.9932195253667759,0.9931995239666778,0.9936995589691278,0.9943596051723624,0.9950796555758907,0.9960397227805948,0.9966597661836332,0.9972398067864754,0.9976998389887293,0.9981998739911795,0.9986599061934338,0.999159941195884,0.9995399677977461
0.005106086350368022,-0.027215033619425233,-0.06468290274328703,-0.06684674479733965,-0.06240288125009086,-0.10938294195384779,-0.07843564385192936,-0.09237717654918032,-0.08463672141622736,-0.07434031862211188,-0.0650023962009324,-0.06646916162012229,-0.04269594388533082,-0.05230979247447698,-0.01471122148157833,-0.03717742052600248,-0.043581812108802076,-0.031949345764533454,-0.04240549528747162,-0.03854252893594157,-0.029088427075618317,-0.025196415864302435,-0.019053428019576324,-0.011777690643198557,-0.01386892054778599,-0.006593183171408334,0.007319304666056681,0.0009730028028289706,-0.008219695319421016,-0.02030235699037175,-0.03923960557080408
-0.22411375872260586,-0.23291227725929298,-0.24882329135036363,-0.23569370010178936,-0.23418157736598777,-0.22682540071865687,-0.20735899731423468,-0.18316307133834508,-0.11761199887173335,-0.12244147116174697,-0.09716584295017228,-0.07634196293888973,-0.05914815859506273,-0.041991145558676,-0.03495174206840734,-0.028954758955617388,-0.025717123900859673,-0.01596742742914603,-0.0063403686489006406,-0.009896861701475412,-0.010681742926871074,-0.013060914141352131,-0.016016482505733287,-0.03213107516464109,-0.034350817380213616,-0.053249285635447174,-0.07112986105149555,-0.09219901644571438,-0.1070357243595248,-0.15841723795391272,-0.1805717369176243
0.13909288306482215,0.13754528751689254,0.13485369816420412,0.12564192113214978,0.11617899388068076,0.08609259456094254,0.08307089603231232,0.054527233247794404,0.04056668235722838,0.030690739025464042,0.012044277753313848,0.010923667947218885,0.0005223438662556035,-0.0005618233445193743,-0.0037626979668069493,-0.007665092549007935,-0.019909804576582757,-0.019515009793947713,-0.016420426074677086,-0.016733225017841802,-0.013237772750049448,-0.009010431692910492,-0.0013362284950727554,0.011570524014151706,0.025795283720788875,0.05627040405727546,0.05652550222451658,0.07120579437265584,0.0852847836980124,0.10629090301714306,0.09986182182607761
-0.2927211943468868,-0.29262464245628017,-0.28953498195686544,-0.2845746285769458,-0.2859504930180915,-0.28637290753949585,-0.28403152419228317,-0.27583668247703874,-0.25859010101741564,-0.22162883039453518,-0.14742061624244196,-0.21028156945098186,-0.17485185319285046,-0.11140277828065226,-0.1608928636083855,-0.13721860554931997,-0.11795261715968486,-0.1168398566204426,-0.1156184752042676,-0.10972518918136065,-0.10516673304609159,-0.1050110431224881,-0.12015520716415029,-0.1316075889786018,-0.13210808984153433,-0.16298441893865334,-0.1960715449509397,-0.23396454131817468,-0.2627056253545266,-0.29152636470062887,-0.3540437138684722
-0.11055887512695706,-0.16537005526756632,-0.25611702478466747,-0.2957672167042591,-0.3201957447931094,-0.3578937649215833,-0.27505836729848443,-0.3132840014245578,-0.38327199820611246,-0.4129766662709562,-0.46077849445345787,-0.48916412752430327,-0.4881616609288645,-0.5101104032289976,-0.5091079366335589,-0.5120625750201153,-0.5100576418292377,-0.5035152282590056,-0.4973157637872133,-0.4911162993154209,-0.48019468956511413,-0.47365227599488224,-0.4679012834210492,-0.4643926503370135,-0.4527060002901877,-0.43239286138261246,-0.4330523788796117,-0.42344980412330335,-0.42482160051706164,-0.3318823948399351,-0.2243309194992943
-0.41570718418571084,-0.26616761935806843,-0.08632431866072166,-0.053342957262768276,0.007706904781307866,0.07812845617425501,-0.10727964888180042,-0.14341595166303833,0.02826641209821057,0.14520879658195285,0.1494464300266598,0.13704785964585486,0.1714378849086695,0.18385973898972008,0.19611860716905127,0.2233721783065763,0.27337392458409493,0.24700513405590407,0.2682724658602744,0.2645435812659347,0.27860926458432766,0.28828946296145364,0.29530367766045384,0.30141797734495945,0.30267646134323645,0.3064565700781168,0.31137175919997206,0.31668975633607666,0.31770026892673764,0.11693074263361924,-0.0960685472135232
-0.15611425764115516,-0.1555715338456679,-0.15475390391971078,-0.15435954661894224,-0.15383661438046103,-0.15287237253044184,-0.15249170088079433,-0.15178088921640864,-0.15222451486121336,-0.15260413376846682,-0.15462750464961228,-0.15711674913148754,-0.15705358458785124,-0.15762346913710212,-0.1587072323402463,-0.15999999999999992,-0.1609895778503,-0.16170614450643928,-0.16217426395760948,-0.1622381303295084,-0.16174474506088354,-0.16172509386953005,-0.1608428957434116,-0.1609622065480576,-0.16104853142436037,-0.16130469874021824,-0.16136505597080386,-0.1613425974663999,-0.16127592378145061,-0.1607558690388461,-0.16067515878864436
-0.3554708828208938,-0.3468992361840909,-0.33985404716754053,-0.32543489364700096,-0.3292510376976323,-0.3212430061821534,-0.30727004796599533,-0.28697990359833037,-0.2645891187055641,-0.24050044325980902,-0.21099401746032687,-0.18915393150902082,-0.17315078465792677,-0.16158328881165285,-0.1566618720241416,-0.13316698859266485,-0.11671529804085035,-0.10626258593662863,-0.09815357337857922,-0.09408145412701308,-0.09464506924833715,-0.0975124611780731,-0.10562734472696966,-0.12458947096501494,-0.17737907226602645,-0.2530514474927935,-0.24600273588173482,-0.27061158111654515,-0.29447128791926225,-0.32372056431964036,-0.35143164111807157
-0.2988601001217698,-0.37238871600595325,-0.43788729535922066,-0.4470724529833582,-0.45592612636990937,-0.5056994993911514,-0.5667534839669869,-0.6419293735624408,-0.7520464077932622,-0.8333784332296036,-0.8979332972534164,-0.9467764849140847,-0.9985793532674875,-0.9945203626031661,-0.9977844675957246,-1.0,-0.994418887836558,-0.9935394398592884,-0.978419699634691,-0.9526620213773508,-0.904444594777432,-0.8528446759572453,-0.7592511162224327,-0.6870518197808145,-0.651552563929103,-0.6121127046407794,-0.5680219185495874,-0.5043295900419429,-0.4397003111892843,-0.3943191043160601,-0.35314571776484915
